Fault,MAP,TPS,Force,Power,RPM,Consumption L/H,Consumption L/100KM,Speed,CO,HC,CO2,O2,Lambda,AFR
0,3.213,1.848,865.229,14.428,2726.927,6.778,11.248,59.984,0.823,195.557,14.283,0.458,0.996,14.645
0,3.183,1.848,851.036,14.481,2823.494,6.843,11.608,58.358,0.84,191.295,14.143,0.448,0.966,14.197
0,3.152,1.838,871.691,14.754,2733.953,6.89,11.177,60.995,0.814,185.499,14.265,0.458,0.995,14.63
0,3.132,1.828,872.687,14.733,2738.929,6.986,11.51,59.778,0.849,187.565,14.309,0.462,1.007,14.796
0,3.132,1.828,852.872,13.957,2712.315,7.003,11.585,59.346,0.844,191.12,13.383,0.464,0.946,13.908
0,3.101,1.869,871.153,14.63,2736.422,6.769,11.394,60.874,0.854,197.572,14.096,0.46,0.987,14.507
0,3.132,1.879,840.181,14.371,2700.016,6.781,11.191,59.035,0.838,186.888,13.919,0.466,0.989,14.536
0,3.203,1.879,868.804,14.543,2712.927,6.9,11.058,59.588,0.834,189.619,14.163,0.46,0.992,14.59
0,3.142,1.828,848.072,14.084,2785.774,6.78,11.132,60.185,0.846,200.464,13.477,0.464,0.953,14.013
0,3.152,1.808,873.929,14.224,2844.866,7.013,11.428,60.12,0.864,194.032,14.224,0.488,1.057,15.543
0,3.183,1.808,838.977,14.632,2804.658,6.879,11.206,59.579,0.841,192.738,13.804,0.473,0.995,14.633
0,3.162,1.859,848.665,14.509,2771.628,6.92,11.087,59.927,0.816,191.679,14.006,0.454,0.969,14.239
0,3.244,1.859,881.396,14.506,2771.808,6.958,11.664,59.789,0.834,197.209,14.251,0.432,0.937,13.774
0,3.284,1.848,841.312,14.288,2782.226,6.962,10.991,58.742,0.864,191.99,14.062,0.462,0.989,14.545
0,3.315,1.828,893.669,14.321,2688.819,6.622,11.82,59.668,0.843,196.485,13.723,0.464,0.971,14.271
0,3.396,1.818,871.387,14.672,2793.162,6.992,11.205,60.248,0.823,190.987,14.268,0.473,1.028,15.113
0,3.284,1.808,873.603,14.391,2787.817,6.822,11.472,60.651,0.817,197.518,13.968,0.449,0.956,14.053
0,3.315,1.848,869.967,13.614,2739.342,6.907,11.114,59.271,0.834,193.155,14.229,0.447,0.97,14.257
0,3.366,1.859,822.1,14.496,2798.383,7.035,11.628,58.478,0.851,187.893,14.129,0.458,0.986,14.493
0,3.315,1.848,876.234,14.632,2830.645,6.693,11.192,57.917,0.805,185.304,14.051,0.446,0.954,14.025
0,3.233,1.828,854.028,14.779,2756.435,7.099,11.544,61.249,0.838,189.52,14.208,0.46,0.995,14.629
0,3.172,1.848,861.161,14.364,2877.184,7.006,11.645,61.312,0.834,190.602,13.945,0.467,0.992,14.58
0,3.121,1.808,869.392,14.681,2790.267,7.105,11.259,60.741,0.853,192.603,13.709,0.459,0.958,14.085
0,3.081,1.848,856.954,14.428,2749.066,6.928,11.61,59.181,0.847,188.949,14.356,0.457,1.0,14.704
0,3.162,1.879,858.781,14.515,2870.926,7.073,11.216,59.577,0.85,190.838,13.997,0.444,0.947,13.917
0,3.193,1.859,847.422,14.558,2795.439,6.798,11.404,60.891,0.837,190.092,13.909,0.465,0.986,14.488
0,3.183,1.848,872.962,14.582,2838.733,7.042,11.19,59.814,0.852,185.541,13.631,0.453,0.941,13.83
0,3.152,1.838,915.29,14.099,2760.49,7.111,11.765,59.22,0.842,179.866,14.403,0.466,1.022,15.029
0,3.132,1.838,887.143,14.184,2688.642,6.981,11.345,59.568,0.83,194.486,14.184,0.461,0.997,14.652
0,3.152,1.879,892.976,14.226,2767.608,6.873,11.266,61.358,0.822,188.766,14.187,0.461,0.996,14.648
0,3.244,1.869,843.342,14.21,2807.286,6.894,11.428,59.275,0.853,191.396,14.307,0.454,0.989,14.536
0,3.203,1.859,872.468,15.03,2792.029,7.035,11.989,62.271,0.86,183.319,14.188,0.462,0.999,14.685
0,3.223,1.828,904.69,14.213,2777.845,6.744,11.771,60.368,0.832,185.308,14.087,0.452,0.969,14.245
0,3.203,1.818,871.998,14.249,2790.987,6.76,11.03,58.754,0.852,195.221,14.599,0.469,1.043,15.329
0,3.213,1.808,857.357,14.449,2685.103,6.764,11.75,61.645,0.837,191.239,13.852,0.45,0.949,13.947
0,3.233,1.848,846.239,15.052,2835.524,6.888,11.306,61.33,0.814,191.041,14.318,0.431,0.94,13.822
0,3.376,1.869,879.75,14.413,2771.084,6.919,11.264,59.561,0.81,192.987,14.44,0.46,1.012,14.869
0,3.447,1.859,873.75,14.542,2784.906,6.842,11.645,60.655,0.834,192.48,13.649,0.471,0.978,14.382
0,3.315,1.838,860.354,14.15,2748.257,6.744,11.387,57.77,0.847,192.217,14.175,0.455,0.983,14.448
0,3.346,1.808,912.579,13.827,2804.747,6.762,11.77,58.948,0.829,191.343,14.36,0.459,1.004,14.755
0,3.315,1.808,865.695,14.339,2857.205,6.846,11.213,60.222,0.865,185.304,14.176,0.45,0.972,14.293
0,3.244,1.848,900.314,14.442,2769.034,6.873,11.772,61.05,0.835,189.415,13.866,0.457,0.965,14.19
0,3.213,1.848,857.166,14.865,2822.161,7.094,11.205,61.9,0.854,194.288,14.186,0.454,0.982,14.434
0,3.213,1.848,874.08,14.128,2841.113,7.025,11.483,58.842,0.816,190.749,14.511,0.446,0.987,14.506
0,3.162,1.828,843.833,13.932,2641.476,6.742,11.666,58.499,0.835,190.787,14.095,0.474,1.017,14.954
0,3.101,1.818,875.415,14.407,2804.294,6.824,11.622,61.877,0.861,194.513,13.934,0.45,0.956,14.05
0,3.152,1.828,870.927,14.255,2824.075,6.845,11.649,60.676,0.851,192.249,14.286,0.457,0.995,14.625
0,3.121,1.869,842.878,14.674,2780.483,6.701,11.001,59.058,0.843,193.942,14.147,0.469,1.01,14.847
0,3.213,1.879,861.738,14.343,2739.364,6.887,11.691,61.052,0.831,184.542,13.934,0.462,0.98,14.408
0,3.172,1.869,859.0,14.207,2746.095,6.787,11.546,58.243,0.822,185.375,14.163,0.448,0.966,14.2
0,3.183,1.859,861.491,14.754,2818.335,6.76,11.256,58.87,0.83,190.757,13.966,0.472,1.003,14.746
0,3.162,1.808,883.444,14.253,2904.218,6.518,11.678,59.161,0.844,188.807,14.162,0.442,0.954,14.031
0,3.132,1.828,863.972,13.831,2715.55,6.806,11.71,62.397,0.812,197.375,14.204,0.469,1.016,14.928
0,3.132,1.848,880.067,14.607,2772.966,6.63,11.729,61.467,0.831,198.22,13.942,0.479,1.018,14.961
0,3.274,1.859,900.653,14.43,2804.366,7.022,11.635,60.028,0.843,188.32,14.193,0.459,0.992,14.578
0,3.254,1.848,866.273,14.194,2711.846,6.758,11.286,62.595,0.856,189.054,14.371,0.454,0.993,14.596
0,3.254,1.828,892.433,14.511,2754.826,6.623,11.503,60.057,0.837,185.249,14.317,0.462,1.009,14.827
0,3.356,1.818,861.572,14.053,2740.936,6.936,11.585,61.19,0.821,187.325,14.099,0.439,0.943,13.866
0,3.305,1.808,868.838,14.63,2797.531,6.996,11.326,59.183,0.86,186.384,14.393,0.459,1.006,14.788
0,3.284,1.859,906.844,14.014,2737.991,6.754,11.558,59.29,0.856,194.099,14.499,0.456,1.006,14.793
0,3.376,1.859,855.618,14.553,2778.609,6.844,11.448,60.983,0.843,192.15,13.731,0.467,0.978,14.372
0,3.325,1.848,862.598,14.357,2764.835,6.863,11.29,61.07,0.834,192.233,14.236,0.456,0.99,14.549
0,3.335,1.828,849.611,14.309,2767.835,6.691,11.555,59.147,0.858,188.199,14.174,0.458,0.989,14.534
0,3.213,1.808,855.982,14.648,2759.604,6.976,11.062,60.431,0.823,195.101,14.394,0.453,0.994,14.614
0,3.162,1.808,895.552,14.549,2698.225,6.787,11.425,59.292,0.828,192.024,13.855,0.47,0.991,14.572
0,3.081,1.848,885.097,13.958,2830.695,6.902,11.725,59.444,0.845,185.628,13.792,0.462,0.97,14.257
0,3.162,1.869,859.19,13.853,2761.691,6.767,11.67,57.329,0.853,189.893,14.588,0.458,1.018,14.971
0,3.152,1.859,908.056,14.378,2846.772,6.706,11.642,60.877,0.847,189.855,14.619,0.462,1.028,15.117
0,3.152,1.848,864.594,14.333,2788.557,6.986,11.468,60.141,0.794,185.453,14.512,0.45,0.996,14.639
0,3.183,1.838,860.973,14.038,2771.661,7.121,11.636,61.966,0.817,198.084,14.273,0.44,0.956,14.052
0,3.121,1.838,873.119,13.828,2693.516,7.162,11.54,61.185,0.847,192.397,14.416,0.473,1.04,15.283
0,3.142,1.879,905.797,14.67,2637.651,6.726,11.382,61.723,0.835,190.737,13.463,0.455,0.934,13.725
0,3.132,1.859,890.408,14.46,2874.766,6.771,11.697,60.45,0.822,191.155,14.093,0.453,0.972,14.282
0,3.172,1.848,845.316,14.405,2721.3,6.689,11.454,60.279,0.863,189.071,14.303,0.452,0.985,14.483
0,3.172,1.818,879.657,14.396,2724.874,6.962,11.601,60.138,0.854,194.758,14.421,0.459,1.008,14.811
0,3.172,1.808,836.513,14.46,2775.654,7.083,11.391,61.36,0.847,192.024,14.715,0.459,1.028,15.113
0,3.152,1.808,853.7,14.592,2814.735,6.764,11.019,59.756,0.825,197.083,13.817,0.453,0.953,14.005
0,3.193,1.838,875.673,14.196,2808.398,6.872,11.552,59.129,0.876,190.606,14.021,0.442,0.944,13.883
0,3.335,1.859,871.954,14.703,2683.144,6.557,11.464,60.953,0.863,196.947,13.858,0.463,0.977,14.364
0,3.407,1.848,879.047,14.419,2853.546,6.874,11.727,60.0,0.847,191.25,14.28,0.465,1.012,14.87
0,3.295,1.838,869.815,14.22,2894.548,7.056,11.566,60.189,0.814,186.867,13.708,0.462,0.964,14.173
0,3.356,1.818,881.54,14.43,2744.501,7.079,11.156,59.428,0.832,192.81,13.576,0.453,0.936,13.761
0,3.254,1.808,875.461,14.269,2788.618,6.905,11.355,59.089,0.825,189.673,14.386,0.453,0.993,14.591
0,3.223,1.859,874.446,14.18,2829.281,6.892,11.413,60.078,0.847,187.581,13.951,0.457,0.971,14.268
0,3.315,1.859,867.608,14.946,2733.72,6.894,11.417,59.235,0.825,190.976,14.369,0.465,1.019,14.973
0,3.203,1.848,847.745,14.483,2807.379,6.983,11.066,59.965,0.864,189.524,13.949,0.468,0.994,14.608
0,3.203,1.828,883.896,14.146,2790.316,6.925,11.639,61.541,0.84,192.748,14.222,0.462,1.002,14.727
0,3.132,1.818,891.606,13.721,2839.468,6.81,11.497,60.511,0.837,192.344,14.044,0.481,1.029,15.129
0,3.121,1.808,875.197,14.241,2715.568,6.888,11.486,58.704,0.834,191.58,14.241,0.455,0.987,14.513
0,3.091,1.859,850.55,14.42,2759.984,6.909,11.579,61.829,0.871,183.848,14.211,0.457,0.989,14.544
0,3.172,1.879,892.934,14.501,2688.783,6.96,11.541,59.674,0.811,188.189,13.858,0.462,0.975,14.339
0,3.162,1.869,805.887,14.445,2813.306,6.968,11.225,59.912,0.799,189.678,13.594,0.464,0.96,14.118
0,3.132,1.848,893.992,14.053,2778.776,6.952,11.829,60.583,0.839,185.384,13.929,0.445,0.944,13.874
0,3.162,1.848,865.323,14.047,2768.946,6.775,11.313,58.31,0.832,189.558,13.683,0.457,0.953,14.013
0,3.101,1.818,871.437,14.08,2805.151,6.996,11.869,58.555,0.827,186.413,14.245,0.45,0.976,14.352
0,3.132,1.848,876.298,14.901,2824.695,6.86,11.837,59.666,0.85,188.813,14.204,0.446,0.964,14.174
0,3.213,1.818,847.308,14.218,2807.994,6.925,11.714,63.274,0.842,187.578,14.286,0.459,0.998,14.67
0,3.213,1.848,872.431,14.299,2757.106,6.924,11.465,60.145,0.847,189.474,14.323,0.462,1.008,14.822
0,3.244,1.838,854.24,14.605,2799.806,6.882,11.348,60.509,0.846,194.142,14.409,0.461,1.012,14.874
0,3.244,1.818,848.93,14.557,2745.781,6.572,11.188,61.999,0.832,193.55,14.097,0.451,0.967,14.222
0,3.295,1.808,860.96,14.171,2795.706,6.806,11.048,59.484,0.817,189.595,14.481,0.472,1.04,15.294
0,3.356,1.859,898.541,14.373,2781.826,6.542,11.803,59.494,0.87,189.438,14.138,0.435,0.937,13.777
0,3.335,1.859,903.995,14.571,2833.378,6.883,11.118,61.827,0.855,195.407,13.633,0.451,0.937,13.767
0,3.366,1.848,867.55,14.416,2797.622,6.824,11.452,60.764,0.805,187.477,13.776,0.463,0.972,14.284
0,3.346,1.828,863.518,13.833,2711.16,6.507,11.802,62.787,0.846,188.665,14.194,0.461,0.996,14.646
0,3.295,1.818,870.634,14.271,2725.364,6.266,11.726,59.925,0.835,188.552,14.576,0.447,0.992,14.575
0,3.183,1.808,856.898,14.411,2901.849,6.806,11.749,60.726,0.819,184.778,14.257,0.441,0.958,14.082
0,3.142,1.848,887.061,14.218,2806.159,6.823,10.998,61.478,0.845,185.944,14.161,0.452,0.974,14.318
0,3.142,1.859,861.648,15.125,2791.556,7.111,11.47,61.999,0.829,187.313,14.114,0.46,0.99,14.549
0,3.142,1.869,861.03,14.527,2854.912,7.053,11.422,58.129,0.846,188.573,13.379,0.463,0.943,13.864
0,3.152,1.838,879.203,14.733,2775.305,6.785,11.396,60.449,0.864,192.294,14.411,0.47,1.031,15.153
0,3.152,1.828,859.862,14.609,2783.301,6.536,11.897,59.124,0.816,187.665,14.384,0.44,0.963,14.16
0,3.132,1.828,845.389,14.52,2659.762,6.729,11.061,59.428,0.811,188.462,14.313,0.45,0.982,14.435
0,3.121,1.869,898.629,14.346,2760.795,6.884,11.627,59.885,0.825,189.984,14.468,0.454,0.999,14.692
0,3.172,1.889,867.376,14.063,2784.828,6.564,11.235,59.009,0.864,199.684,14.468,0.453,0.999,14.681
0,3.193,1.879,913.298,14.721,2776.909,7.11,11.477,58.247,0.881,190.114,14.433,0.44,0.968,14.232
0,3.172,1.838,881.948,14.428,2754.873,7.084,11.305,59.661,0.85,185.462,13.915,0.449,0.951,13.986
0,3.193,1.818,876.387,14.726,2749.338,6.818,11.583,60.659,0.848,195.067,14.573,0.46,1.021,15.007
0,3.172,1.838,845.395,14.102,2751.254,6.63,11.329,60.706,0.846,186.978,13.592,0.469,0.972,14.283
0,3.193,1.859,881.951,14.734,2804.118,6.875,11.289,61.278,0.815,188.835,14.2,0.442,0.956,14.056
0,3.244,1.869,852.897,14.11,2714.776,6.934,11.669,62.631,0.848,196.147,13.873,0.449,0.949,13.949
0,3.305,1.848,854.967,14.602,2770.587,6.939,10.98,60.108,0.833,189.842,14.485,0.478,1.054,15.493
0,3.396,1.828,859.052,14.128,2822.316,6.81,11.565,61.57,0.835,196.096,14.096,0.453,0.974,14.312
0,3.407,1.818,855.408,13.998,2835.326,6.904,11.653,61.024,0.848,189.025,13.972,0.457,0.973,14.309
0,3.274,1.808,891.536,14.407,2886.688,6.933,11.216,59.861,0.843,190.489,13.706,0.458,0.957,14.069
0,3.325,1.848,833.785,14.45,2816.826,6.902,11.381,60.131,0.853,182.682,14.034,0.457,0.976,14.348
0,3.315,1.859,876.711,14.4,2768.028,7.05,11.112,59.544,0.855,185.056,14.066,0.454,0.974,14.311
0,3.284,1.848,877.227,15.017,2842.194,6.584,11.413,59.472,0.842,186.398,14.256,0.464,1.007,14.8
0,3.193,1.828,868.938,14.817,2823.434,6.671,11.216,61.514,0.819,184.866,14.099,0.474,1.018,14.97
0,3.183,1.818,853.446,14.382,2816.449,6.871,11.264,58.831,0.824,186.925,13.775,0.459,0.964,14.172
0,3.121,1.808,872.691,14.774,2732.208,7.056,11.686,60.526,0.869,192.951,13.8,0.458,0.963,14.162
0,3.101,1.859,885.893,15.37,2775.857,6.83,11.181,59.952,0.843,188.315,14.222,0.45,0.975,14.337
0,3.193,1.879,862.632,14.324,2771.048,6.914,10.976,59.902,0.863,196.448,13.778,0.44,0.924,13.589
0,3.162,1.879,879.329,14.49,2801.361,7.23,11.407,58.892,0.836,191.616,14.18,0.461,0.996,14.638
0,3.223,1.859,883.799,14.683,2753.841,6.96,11.833,62.223,0.833,189.546,14.172,0.471,1.016,14.934
0,3.142,1.848,857.901,14.208,2830.561,6.805,11.421,59.139,0.841,188.171,14.129,0.441,0.95,13.963
0,3.152,1.838,849.955,14.162,2829.305,6.797,11.837,60.444,0.843,188.062,14.098,0.449,0.964,14.177
0,3.132,1.838,879.305,14.426,2813.294,6.853,11.304,59.518,0.837,190.233,13.884,0.457,0.966,14.198
0,3.162,1.848,862.318,14.517,2806.669,6.839,11.518,59.405,0.842,188.206,14.084,0.45,0.965,14.186
0,3.193,1.838,855.471,14.666,2756.353,6.907,11.11,59.973,0.84,190.616,14.185,0.465,1.005,14.767
0,3.244,1.838,864.845,13.829,2770.322,6.779,11.274,59.811,0.827,188.988,13.967,0.462,0.983,14.447
0,3.233,1.828,850.352,14.596,2772.146,7.053,11.978,60.519,0.856,182.292,13.777,0.463,0.971,14.279
0,3.254,1.818,885.642,14.385,2833.571,6.914,11.096,61.598,0.836,190.618,14.138,0.448,0.964,14.177
0,3.335,1.848,862.557,14.433,2890.669,6.861,11.654,58.926,0.796,183.911,13.669,0.468,0.975,14.328
0,3.325,1.859,839.867,14.556,2729.5,6.794,11.406,60.95,0.824,181.451,14.014,0.458,0.978,14.376
0,3.356,1.859,866.022,13.896,2700.9,6.745,11.381,60.774,0.838,195.412,14.16,0.465,1.004,14.757
0,3.366,1.838,877.356,14.255,2716.02,7.153,11.398,60.841,0.839,191.562,14.282,0.469,1.021,15.002
0,3.295,1.818,829.941,14.593,2837.92,6.927,11.512,59.465,0.826,186.781,14.112,0.468,1.006,14.785
0,3.305,1.818,849.829,14.006,2827.71,6.884,11.427,58.121,0.84,192.08,13.899,0.466,0.987,14.51
0,3.183,1.848,867.664,14.595,2774.656,6.933,11.786,59.036,0.826,191.876,14.233,0.452,0.979,14.391
0,3.172,1.859,849.092,14.142,2781.477,6.786,11.092,58.872,0.834,190.236,13.962,0.46,0.979,14.397
0,3.132,1.848,866.206,14.344,2801.129,6.883,11.268,61.039,0.856,189.504,14.131,0.465,1.002,14.725
0,3.172,1.848,884.174,14.438,2849.133,6.826,11.577,60.239,0.855,189.323,14.012,0.463,0.989,14.539
0,3.111,1.828,865.652,14.854,2724.654,7.012,11.564,59.887,0.842,185.362,14.108,0.48,1.032,15.175
0,3.132,1.828,877.517,14.726,2725.922,6.961,11.642,59.548,0.846,185.314,14.159,0.464,1.0,14.699
0,3.152,1.848,871.193,14.32,2826.089,6.95,11.263,60.58,0.876,186.055,13.972,0.466,0.993,14.595
0,3.101,1.889,894.871,14.694,2761.1,6.69,11.635,59.598,0.854,186.384,14.3,0.457,0.996,14.639
0,3.193,1.879,861.278,14.366,2884.162,7.014,11.775,61.93,0.824,193.703,13.921,0.449,0.953,14.011
0,3.172,1.838,861.877,14.593,2863.344,6.544,11.542,61.571,0.84,195.064,14.625,0.451,1.004,14.758
0,3.152,1.828,851.887,14.244,2803.093,6.857,11.146,63.256,0.85,184.018,13.667,0.465,0.968,14.237
0,3.183,1.818,890.097,14.308,2793.287,6.756,11.521,59.402,0.871,189.698,14.203,0.45,0.973,14.299
0,3.152,1.808,877.458,14.631,2824.461,7.037,11.728,60.371,0.833,190.188,14.431,0.453,0.996,14.643
0,3.162,1.848,884.452,14.608,2811.772,6.881,11.853,60.116,0.842,192.246,14.617,0.464,1.034,15.196
0,3.264,1.859,841.45,14.716,2676.648,6.865,11.392,59.325,0.828,191.862,14.378,0.472,1.034,15.198
0,3.366,1.848,861.753,14.22,2860.442,6.754,11.471,59.022,0.825,185.571,13.933,0.468,0.993,14.597
0,3.376,1.828,877.492,14.573,2865.992,6.772,11.064,60.24,0.842,186.384,13.929,0.465,0.986,14.493
0,3.274,1.818,874.41,14.265,2770.213,7.033,11.569,61.186,0.835,194.652,14.167,0.463,1.0,14.694
0,3.346,1.808,859.433,14.708,2815.229,6.884,12.174,59.777,0.843,184.731,14.554,0.461,1.023,15.033
0,3.213,1.848,878.744,14.45,2762.111,6.8,11.46,59.709,0.847,189.79,14.328,0.463,1.01,14.849
0,3.284,1.859,886.534,14.442,2677.42,6.666,11.182,59.933,0.848,192.4,13.777,0.461,0.967,14.218
0,3.295,1.848,869.305,14.628,2776.621,6.707,11.316,59.822,0.87,187.915,14.32,0.46,1.004,14.76
0,3.193,1.828,845.344,14.587,2768.616,6.678,11.667,56.886,0.853,185.198,14.261,0.468,1.017,14.947
0,3.183,1.808,878.618,14.736,2734.841,6.792,11.377,57.855,0.862,190.88,13.864,0.444,0.938,13.792
0,3.111,1.808,878.472,14.493,2885.174,7.062,11.421,58.521,0.843,186.851,13.773,0.466,0.978,14.375
0,3.101,1.869,875.604,14.746,2729.177,7.124,11.633,61.908,0.826,185.728,14.434,0.469,1.031,15.161
0,3.152,1.869,855.153,14.408,2783.388,6.733,11.67,61.005,0.83,187.952,13.685,0.477,0.994,14.616
0,3.172,1.869,873.956,14.162,2841.58,6.817,11.493,61.683,0.84,188.528,14.19,0.453,0.978,14.38
0,3.132,1.848,851.488,14.755,2821.695,6.987,11.142,58.95,0.844,188.416,14.35,0.459,1.004,14.754
0,3.132,1.838,876.546,14.364,2770.221,6.978,11.089,59.175,0.816,191.526,13.604,0.463,0.96,14.105
0,3.152,1.838,867.86,13.742,2781.928,6.808,11.418,59.106,0.807,192.6,14.97,0.466,1.062,15.61
0,3.101,1.859,877.852,14.647,2681.71,6.907,11.564,60.016,0.836,186.293,14.553,0.465,1.03,15.141
0,3.203,1.848,854.356,14.153,2744.253,7.143,11.603,61.525,0.838,188.457,13.79,0.462,0.971,14.28
0,3.213,1.848,869.38,14.449,2823.413,6.738,11.407,60.517,0.891,192.371,14.155,0.458,0.987,14.507
0,3.193,1.828,891.8,14.799,2816.096,6.953,11.687,59.384,0.843,189.377,14.236,0.444,0.962,14.141
0,3.223,1.818,859.362,14.966,2758.303,6.731,11.382,59.691,0.865,188.46,14.661,0.451,1.007,14.809
0,3.223,1.808,857.186,14.315,2797.292,6.582,11.065,60.067,0.847,189.875,13.895,0.455,0.963,14.152
0,3.305,1.859,857.595,14.652,2801.251,6.735,11.527,59.126,0.841,187.512,14.348,0.468,1.023,15.033
0,3.407,1.859,886.003,14.471,2744.004,6.741,11.441,63.133,0.847,193.556,13.945,0.447,0.95,13.971
0,3.325,1.838,861.117,14.98,2827.123,6.874,11.665,58.837,0.859,191.741,14.069,0.46,0.987,14.503
0,3.356,1.818,898.171,14.469,2852.408,6.614,11.488,58.966,0.803,183.82,14.109,0.464,0.998,14.664
0,3.315,1.808,866.184,14.541,2792.355,6.841,11.37,60.807,0.859,194.21,13.98,0.46,0.98,14.403
0,3.254,1.828,885.167,14.217,2858.748,6.487,11.276,59.8,0.883,193.588,13.827,0.458,0.965,14.186
0,3.193,1.859,881.592,14.153,2822.521,6.854,11.435,59.843,0.855,192.086,14.274,0.454,0.987,14.506
0,3.203,1.848,861.206,14.287,2749.693,6.79,11.631,59.555,0.871,193.093,14.107,0.46,0.989,14.54
0,3.142,1.838,886.335,14.701,2809.185,6.835,11.557,58.156,0.883,191.355,14.538,0.455,1.007,14.797
0,3.142,1.838,894.353,14.119,2871.556,7.056,11.789,58.784,0.849,190.701,14.325,0.459,1.002,14.735
0,3.142,1.828,837.772,14.651,2766.108,6.941,11.566,59.769,0.852,193.393,13.869,0.474,1.002,14.724
0,3.132,1.818,838.676,14.523,2896.287,6.81,11.512,62.612,0.848,186.581,14.374,0.457,1.0,14.696
0,3.132,1.879,874.092,15.151,2877.242,6.77,11.511,60.068,0.808,188.303,13.954,0.451,0.958,14.082
0,3.183,1.879,847.44,14.512,2698.907,6.72,11.173,61.745,0.843,182.404,13.748,0.455,0.954,14.02
0,3.193,1.879,848.514,14.079,2847.72,6.837,11.406,58.967,0.836,189.703,13.504,0.459,0.943,13.867
0,3.162,1.828,855.977,14.386,2757.738,7.078,11.503,59.7,0.853,193.742,14.426,0.468,1.028,15.116
0,3.162,1.818,864.099,14.642,2826.189,6.734,11.259,60.198,0.856,186.549,13.649,0.466,0.969,14.251
0,3.172,1.818,857.202,14.336,2795.621,6.957,11.334,59.113,0.846,186.43,13.577,0.452,0.936,13.757
0,3.183,1.859,871.388,14.256,2764.159,7.122,11.263,59.145,0.861,189.152,14.683,0.464,1.038,15.257
0,3.233,1.869,846.348,14.612,2892.029,7.042,11.286,61.379,0.837,199.266,13.653,0.469,0.976,14.349
0,3.274,1.859,842.228,14.779,2763.073,6.656,11.41,60.274,0.851,188.487,14.19,0.459,0.993,14.593
0,3.315,1.838,876.166,14.309,2750.79,6.874,11.606,60.97,0.84,199.745,14.257,0.461,1.001,14.72
0,3.396,1.818,849.975,14.633,2777.33,6.646,11.629,62.343,0.84,190.814,13.961,0.448,0.952,14.001
0,3.366,1.818,866.798,14.163,2788.743,6.58,12.044,59.511,0.836,189.741,13.699,0.468,0.977,14.356
0,3.264,1.848,877.446,14.224,2898.211,6.751,11.334,61.053,0.851,185.637,14.295,0.46,1.002,14.722
0,3.396,1.859,859.312,14.17,2872.665,6.807,11.598,59.02,0.826,195.673,14.088,0.459,0.985,14.475
0,3.335,1.848,861.348,14.511,2781.297,7.003,11.608,58.155,0.854,185.755,14.12,0.455,0.98,14.4
0,3.264,1.828,864.963,14.085,2781.875,6.879,11.08,60.406,0.803,191.97,13.507,0.459,0.945,13.894
0,3.183,1.808,850.535,14.178,2810.089,6.988,11.037,60.544,0.812,190.792,14.084,0.465,0.998,14.674
0,3.172,1.808,864.888,14.952,2771.41,6.734,11.589,60.864,0.837,189.32,13.783,0.467,0.981,14.418
0,3.101,1.848,865.324,13.922,2777.133,6.898,11.57,60.935,0.834,193.757,13.96,0.475,1.01,14.846
0,3.162,1.879,867.756,14.063,2882.53,6.812,11.783,59.775,0.852,200.065,14.132,0.464,0.999,14.683
0,3.193,1.859,853.216,14.317,2744.146,6.933,11.664,59.843,0.814,186.638,14.163,0.454,0.98,14.405
0,3.162,1.848,867.781,14.723,2661.608,6.653,11.389,60.633,0.847,179.852,14.205,0.457,0.99,14.55
0,3.183,1.838,819.287,15.169,2752.125,6.925,11.479,61.203,0.84,184.763,13.731,0.456,0.953,14.016
0,3.121,1.838,882.685,14.346,2617.941,6.854,11.256,60.509,0.827,194.813,14.181,0.454,0.98,14.41
0,3.152,1.879,853.159,14.097,2830.401,7.016,11.332,59.998,0.855,192.798,13.68,0.453,0.944,13.87
0,3.183,1.859,851.057,13.944,2814.038,6.934,11.636,59.651,0.845,187.038,14.043,0.467,0.999,14.689
0,3.193,1.848,855.937,14.209,2749.697,6.849,11.295,62.692,0.844,190.979,13.867,0.461,0.973,14.306
0,3.193,1.828,856.755,14.68,2665.137,6.812,11.773,60.786,0.849,191.025,13.913,0.457,0.969,14.237
0,3.203,1.818,847.086,14.658,2797.957,6.69,11.068,59.729,0.849,184.99,13.892,0.454,0.961,14.133
0,3.213,1.818,865.251,14.695,2746.132,6.862,11.709,59.661,0.835,187.548,13.773,0.457,0.96,14.107
0,3.264,1.848,852.246,14.171,2777.068,7.029,11.382,61.265,0.822,192.249,14.353,0.461,1.008,14.814
0,3.396,1.859,848.234,14.819,2697.746,6.742,11.322,58.064,0.838,190.284,14.353,0.469,1.026,15.075
